,MSSubClass,LotArea,OverallQual,OverallCond,Houseage,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
1378,160,1953,6,5,48,408.0,309.0,174.0,483.0,483,987,5,0.1,1.0,264.0,72.0,0.1,83000
1379,80,9735,5,5,15,0.1,0.1,384.0,384.0,754,1394,7,0.1,2.0,400.0,100.0,0.1,167500
1380,30,8212,3,3,107,0.1,203.0,661.0,864.0,864,864,5,0.1,1.0,200.0,0.1,0.1,58500
1381,20,12925,6,7,51,0.1,865.0,340.0,1205.0,2117,2117,7,2.0,2.0,550.0,0.1,42.0,237500
1382,70,7200,7,7,101,0.1,0.1,596.0,596.0,998,1762,8,0.1,2.0,576.0,36.0,0.1,157000
1383,30,25339,5,7,103,0.1,0.1,816.0,816.0,1416,1416,7,0.1,2.0,576.0,0.1,0.1,112000
1384,50,9060,6,5,82,0.1,204.0,356.0,560.0,698,1258,6,0.1,1.0,280.0,0.1,0.1,105000
1385,50,5436,4,8,99,0.1,735.0,61.0,796.0,796,1154,7,0.1,1.0,240.0,0.1,96.0,125500
1386,60,16692,7,5,43,184.0,790.0,133.0,1392.0,1392,2784,12,2.0,2.0,564.0,0.1,112.0,250000
1387,50,8520,6,7,105,0.1,168.0,0.1,714.0,1664,2526,10,1.0,1.0,216.0,88.0,15.0,136000
1388,20,14892,9,5,15,160.0,1320.0,426.0,1746.0,1746,1746,7,2.0,3.0,758.0,201.0,39.0,377500
1389,50,6000,6,6,80,0.1,375.0,360.0,735.0,869,1218,6,1.0,2.0,440.0,0.1,0.1,131000
1390,20,9100,7,5,21,244.0,1400.0,125.0,1525.0,1525,1525,6,0.1,2.0,541.0,219.0,36.0,235000
1391,90,8944,5,5,54,0.1,0.1,1584.0,1584.0,1584,1584,8,0.1,3.0,792.0,0.1,152.0,124000
1392,85,7838,5,5,54,0.1,769.0,95.0,864.0,900,900,6,1.0,1.0,288.0,175.0,144.0,123000
1393,190,10800,6,7,116,0.1,0.1,482.0,482.0,1221,1912,7,1.0,2.0,672.0,0.1,25.0,163000
1394,120,4045,7,5,15,45.0,1070.0,286.0,1356.0,1500,1500,6,1.0,3.0,648.0,161.0,20.0,246578
1395,60,12665,8,5,16,245.0,0.1,1094.0,1094.0,1133,2482,9,1.0,3.0,642.0,144.0,39.0,281213
1396,20,57200,5,5,73,0.1,353.0,60.0,747.0,1687,1687,7,2.0,2.0,572.0,0.1,0.1,160000
1397,70,6120,5,8,101,0.1,0.1,939.0,939.0,939,1513,8,0.1,1.0,180.0,24.0,0.1,137500
1398,50,7200,5,4,71,0.1,180.0,676.0,1208.0,1136,1904,7,0.1,1.0,240.0,0.1,0.1,138000
1399,50,6171,6,6,96,0.1,264.0,712.0,976.0,1160,1608,7,1.0,1.0,216.0,147.0,16.0,137450
1400,50,6000,6,7,92,0.1,0.1,862.0,862.0,950,1158,5,1.0,1.0,208.0,0.1,0.1,120000
1401,60,7415,6,5,17,0.1,759.0,80.0,839.0,864,1593,8,1.0,2.0,398.0,100.0,75.0,193000
1402,20,6762,7,5,15,0.1,0.1,1286.0,1286.0,1294,1294,6,1.0,2.0,662.0,168.0,55.0,193879
1403,20,15256,8,5,14,84.0,929.0,556.0,1485.0,1464,1464,6,0.1,3.0,754.0,168.0,160.0,282922
1404,50,10410,3,4,106,0.1,0.1,672.0,672.0,694,1214,6,0.1,3.0,936.0,216.0,0.1,105000
1405,120,3842,8,5,17,174.0,1373.0,221.0,1594.0,1646,1646,5,1.0,2.0,482.0,128.0,53.0,275000
1406,85,8445,5,7,49,0.1,656.0,112.0,768.0,768,768,5,0.1,2.0,396.0,58.0,0.1,133000
1407,20,8780,5,5,36,0.1,625.0,208.0,833.0,833,833,5,0.1,0.1,0.1,0.1,0.1,112000
1408,70,7740,4,7,111,0.1,0.1,622.0,622.0,741,1363,6,0.1,2.0,528.0,0.1,0.1,125500
1409,60,20544,7,6,35,123.0,0.1,791.0,791.0,1236,2093,7,1.0,2.0,542.0,364.0,63.0,215000
1410,60,12420,7,5,20,0.1,666.0,278.0,944.0,944,1840,6,0.1,2.0,622.0,0.1,45.0,230000
1411,50,9600,6,8,71,0.1,120.0,736.0,856.0,1112,1668,6,0.1,1.0,271.0,0.1,0.1,140000
1412,90,7200,4,5,72,0.1,0.1,0.1,0.1,1040,1040,6,0.1,2.0,420.0,0.1,0.1,90000
1413,20,10994,8,5,16,366.0,976.0,868.0,1844.0,1844,1844,7,1.0,2.0,620.0,165.0,44.0,257000
1414,50,13053,6,7,98,0.1,0.1,833.0,833.0,1053,1848,8,1.0,2.0,370.0,0.1,0.1,207000
1415,120,3635,7,5,14,130.0,988.0,398.0,1386.0,1569,1569,7,1.0,3.0,660.0,143.0,20.0,175900
1416,190,11340,4,6,136,0.1,0.1,777.0,777.0,1246,2290,11,0.1,2.0,560.0,0.1,0.1,122500
1417,60,16545,8,5,23,731.0,781.0,503.0,1284.0,1310,2450,7,1.0,3.0,1069.0,0.1,126.0,340000
1418,20,9204,5,5,58,0.1,25.0,247.0,1144.0,1144,1144,6,0.1,1.0,336.0,0.1,88.0,124000
1419,20,16381,6,5,52,312.0,1110.0,734.0,1844.0,1844,1844,7,1.0,2.0,540.0,0.1,73.0,223000
1420,60,11700,6,6,53,420.0,404.0,304.0,708.0,708,1416,7,1.0,2.0,776.0,0.1,169.0,179900
1421,120,4043,6,5,44,0.1,360.0,709.0,1069.0,1069,1069,4,1.0,2.0,440.0,0.1,55.0,127500
1422,120,4435,6,5,18,170.0,686.0,162.0,848.0,848,848,3,0.1,2.0,420.0,140.0,0.1,136500
1423,80,19690,6,7,55,0.1,0.1,697.0,697.0,1575,2201,8,1.0,2.0,432.0,586.0,236.0,274970
1424,20,9503,5,5,63,0.1,457.0,193.0,1024.0,1344,1344,6,1.0,1.0,484.0,316.0,28.0,144000
1425,20,10721,6,6,62,243.0,0.1,1252.0,1252.0,1252,1252,7,0.1,2.0,528.0,0.1,39.0,142000
1426,60,10944,7,5,27,448.0,1000.0,223.0,1223.0,1223,2127,5,2.0,2.0,525.0,171.0,132.0,271000
1427,50,10930,5,6,76,0.1,580.0,333.0,913.0,1048,1558,6,1.0,1.0,288.0,0.1,0.1,140000
1428,30,7200,5,7,81,294.0,510.0,278.0,788.0,804,804,4,2.0,1.0,240.0,0.1,0.1,119000
1429,20,12546,6,7,40,310.0,678.0,762.0,1440.0,1440,1440,7,1.0,2.0,467.0,0.1,0.1,182900
1430,60,21930,5,5,16,0.1,0.1,732.0,732.0,734,1838,7,1.0,2.0,372.0,100.0,40.0,192140
1431,120,4928,6,6,45,0.1,958.0,0.1,958.0,958,958,5,0.1,2.0,440.0,0.1,60.0,143750
1432,30,10800,4,6,94,0.1,0.1,656.0,656.0,968,968,5,0.1,1.0,216.0,0.1,0.1,64500
1433,60,10261,6,5,21,318.0,0.1,936.0,936.0,962,1792,8,1.0,2.0,451.0,0.1,0.1,186500
1434,20,17400,5,5,44,0.1,936.0,190.0,1126.0,1126,1126,5,1.0,2.0,484.0,295.0,41.0,160000
1435,20,8400,6,9,59,237.0,0.1,1319.0,1319.0,1537,1537,7,1.0,2.0,462.0,0.1,36.0,174000
1436,20,9000,4,6,50,0.1,616.0,248.0,864.0,864,864,5,0.1,2.0,528.0,0.1,0.1,120500
1437,20,12444,8,5,13,426.0,1336.0,596.0,1932.0,1932,1932,7,1.0,3.0,774.0,0.1,66.0,394617
1438,20,7407,6,7,64,0.1,600.0,312.0,912.0,1236,1236,6,0.1,2.0,923.0,0.1,158.0,149700
1439,60,11584,7,6,42,96.0,315.0,114.0,539.0,1040,1725,6,1.0,2.0,550.0,0.1,88.0,197000
1440,70,11526,6,7,99,0.1,0.1,588.0,588.0,1423,2555,11,1.0,2.0,672.0,431.0,0.1,191000
1441,120,4426,6,5,17,147.0,697.0,151.0,848.0,848,848,3,1.0,2.0,420.0,149.0,0.1,149300
1442,60,11003,10,5,13,160.0,765.0,252.0,1017.0,1026,2007,10,1.0,3.0,812.0,168.0,52.0,310000
1443,30,8854,6,6,105,0.1,0.1,952.0,952.0,952,952,4,1.0,1.0,192.0,0.1,98.0,121000
1444,20,8500,7,5,17,106.0,0.1,1422.0,1422.0,1422,1422,7,0.1,2.0,626.0,192.0,60.0,179600
1445,85,8400,6,5,55,0.1,187.0,0.1,814.0,913,913,6,0.1,1.0,240.0,0.1,0.1,129000
1446,20,26142,5,7,59,189.0,593.0,595.0,1188.0,1188,1188,6,0.1,1.0,312.0,261.0,39.0,157900
1447,60,10000,8,5,26,438.0,1079.0,141.0,1220.0,1220,2090,8,1.0,2.0,556.0,0.1,65.0,240000
1448,50,11767,4,7,111,0.1,0.1,560.0,560.0,796,1346,6,0.1,1.0,384.0,168.0,24.0,112000
1449,180,1533,5,7,51,0.1,553.0,77.0,630.0,630,630,3,0.1,0.1,0.1,0.1,0.1,92000
1450,90,9000,5,5,47,0.1,0.1,896.0,896.0,896,1792,8,0.1,0.1,0.1,32.0,45.0,136000
1451,20,9262,8,5,13,194.0,0.1,1573.0,1573.0,1578,1578,7,1.0,3.0,840.0,0.1,36.0,287090
1452,180,3675,5,5,16,80.0,547.0,0.1,547.0,1072,1072,5,0.1,2.0,525.0,0.1,28.0,145000
1453,20,17217,5,5,15,0.1,0.1,1140.0,1140.0,1140,1140,6,0.1,0.1,0.1,36.0,56.0,84500
1454,20,7500,7,5,17,0.1,410.0,811.0,1221.0,1221,1221,6,0.1,2.0,400.0,0.1,113.0,185000
1455,60,7917,6,5,22,0.1,0.1,953.0,953.0,953,1647,7,1.0,2.0,460.0,0.1,40.0,175000
1456,20,13175,6,6,43,119.0,790.0,589.0,1542.0,2073,2073,7,2.0,2.0,500.0,349.0,0.1,210000
1457,70,9042,7,9,80,0.1,275.0,877.0,1152.0,1188,2340,9,2.0,1.0,252.0,0.1,60.0,266500
1458,20,9717,5,6,71,0.1,49.0,0.1,1078.0,1078,1078,5,0.1,1.0,240.0,366.0,0.1,142125
1459,20,9937,5,6,56,0.1,830.0,136.0,1256.0,1256,1256,6,0.1,1.0,276.0,736.0,68.0,147500
